,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,original,hashtags,source,Subjectivity,Polarity,analysis,label,Topic modelling LDA,Topic modeling lDA Tuning
2440,2440,Chand Mohd,,Graphic designer,False,2022-06-16 07:40:23,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2441,2441,gourav nagpal,,,False,2022-06-16 07:35:30,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2442,2442,Shubham Sharma 🇮🇳,"New Delhi, Mathura, Varanasi.","Entrepreneur |Former National Coordinator : AIUWC Dept, AICC | AIPC Fellow |
#Crypto, #Trading l 
Views & Opinions Are Personal",False,2022-06-16 07:33:08,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2443,2443,Karan N,GURGAON,"Proud to be an Indian. #JaiHind !!!!!🇮🇳 
#india #gurgaon #gurudwara #delhi  #travel #waheguru #sapiosexual
YouTube and Instagram:Love Kashmir Love India",False,2022-06-16 07:31:00,rt karann kashmir railway nation project delhimetro golden quadrilater privatis telecom n insur sector,"RT @Karan91N: Kashmir railway a national project, #Delhimetro , golden quadrilateral,  privatisation of telecom n insurance sector were his…",['Delhimetro'],Twitter Web App,0.5,0.3,positive,2,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2444,2444,Karan N,GURGAON,"Proud to be an Indian. #JaiHind !!!!!🇮🇳 
#india #gurgaon #gurudwara #delhi  #travel #waheguru #sapiosexual
YouTube and Instagram:Love Kashmir Love India",False,2022-06-16 07:30:40,rt karann kashmir railway nation project delhimetro golden quadrilater privatis telecom n insur sector,"RT @Karan91N: Kashmir railway a national project, #Delhimetro , golden quadrilateral,  privatisation of telecom n insurance sector were his…",['Delhimetro'],Twitter Web App,0.5,0.3,positive,2,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2445,2445,Karan N,GURGAON,"Proud to be an Indian. #JaiHind !!!!!🇮🇳 
#india #gurgaon #gurudwara #delhi  #travel #waheguru #sapiosexual
YouTube and Instagram:Love Kashmir Love India",False,2022-06-16 07:18:59,rt karann okmawa bjpindia atalbiharivajpaye outstand statesman delhimetro india narendramodi bjp noida wion,"RT @Karan91N: @okmawa_ @BJP4India #AtalBihariVajpayee  : An outstanding statesman 🙏🇮🇳

#delhimetro #India #NarendraModi #bjp #noida #wion #…","['AtalBihariVajpayee', 'delhimetro', 'India', 'NarendraModi', 'bjp', 'noida', 'wion']",Twitter Web App,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2446,2446,Karan N,GURGAON,"Proud to be an Indian. #JaiHind !!!!!🇮🇳 
#india #gurgaon #gurudwara #delhi  #travel #waheguru #sapiosexual
YouTube and Instagram:Love Kashmir Love India",False,2022-06-16 07:13:18,rt karann great men india atalbiharivajpaye elattuvalapilsreedharan delhimetro bjp delhi calcuttametro mumbaimet,"RT @Karan91N: Great Men of #India : #atalbiharivajpayee and #ElattuvalapilSreedharan 🇮🇳👍

#delhimetro #bjp #delhi #calcuttametro #mumbaimet…","['India', 'atalbiharivajpayee', 'ElattuvalapilSreedharan', 'delhimetro', 'bjp', 'delhi', 'calcuttametro']",Twitter Web App,0.75,0.8,positive,2,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2447,2447,Hari Jha,"New Delhi, India",Shitposting | Sports | Finance | Chatterbox |,False,2022-06-16 06:55:38,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2448,2448,ajay arora,"New Delhi, India",Be healthy happy...NWM... networking...health supplements...purifiers ...AIR Water..clean air water ..food...jai mata di,False,2022-06-16 06:49:11,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2449,2449,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:21,rt officialdmrc metro servic phaseiii section begin sunday ie th june arrang made,"RT @OfficialDMRC: Metro services on Phase-III sections will begin at 6:00 AM on Sunday i.e, 5th June, 2022. This arrangement is being made…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
2450,2450,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:18,rt officialdmrc contribut toward sustain environ delhi metro instal rooftop solar power plant station de,"RT @OfficialDMRC: Contribution towards a Sustainable Environment!

Delhi metro has installed rooftop solar power plants at its stations, de…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2451,2451,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:17,rt officialdmrc contribut toward sustain environ follow concept reduc reus recycl delhi metro pract,"RT @OfficialDMRC: Contribution towards a Sustainable Environment!

Following the concept of Reduce, Reuse and Recycle, Delhi Metro is pract…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2452,2452,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:14,rt officialdmrc contribut toward sustain environ sinc begin delhi metro work continu toward,"RT @OfficialDMRC: Contribution towards a Sustainable Environment!

Since the beginning, Delhi Metro has been working continuously towards t…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2453,2453,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:11,rt officialdmrc contribut toward sustain environ dmrc environ conscious organ alway tri con,"RT @OfficialDMRC: Contribution towards a Sustainable Environment!

DMRC being an environment conscious organization has always tried to con…",,Twitter for iPhone,0.5,0.1,positive,2,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2454,2454,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:07,rt officialdmrc contribut toward sustain environ conserv water essenti compon dmrcs design exe,"RT @OfficialDMRC: Contribution towards a sustainable Environment!

Conservation of Water is an essential component in DMRC'S design and exe…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2455,2455,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:03,rt officialdmrc crossov need delhimetro httpstcoblwqff,"RT @OfficialDMRC: The crossover we need! 🤩

#DelhiMetro https://t.co/bL25WQ53FF",['DelhiMetro'],Twitter for iPhone,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2456,2456,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:45:01,rt officialdmrc delhi metro made minor chang last train time facilit spectat cricket match betw,RT @OfficialDMRC: Delhi Metro has made minor changes in its last train timings to facilitate the spectators during T-20 Cricket match betwe…,,Twitter for iPhone,0.13333333333333333,-0.025,negative,0,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
2457,2457,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:44:58,rt officialdmrc occas plantat ceremoni also organis part dmrc md director plant sapl,"RT @OfficialDMRC: On the occasion, a plantation ceremony was also organised as part of which, DMRC’s MD and Directors planted saplings at t…",,Twitter for iPhone,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2458,2458,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:44:46,rt officialdmrc spot differ tell u comment section delhimetro httpstcozgdsrrvpj,"RT @OfficialDMRC: Spot the difference and tell us in the comment section below.

#DelhiMetro https://t.co/zgd3srrVpj",['DelhiMetro'],Twitter for iPhone,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2459,2459,JaihoMaharaj1998,,"Scindia follower, Jai Ho Maharaj🙏🙏, BJP, views are personal.",False,2022-06-16 06:44:32,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for iPhone,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2460,2460,Bunty aur bubbly,,,False,2022-06-16 06:44:12,rt officialdmrc spot differ tell u comment section delhimetro httpstcozgdsrrvpj,"RT @OfficialDMRC: Spot the difference and tell us in the comment section below.

#DelhiMetro https://t.co/zgd3srrVpj",['DelhiMetro'],Twitter for iPhone,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2461,2461,Bunty aur bubbly,,,False,2022-06-16 06:43:52,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for iPhone,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2462,2462,Devender Kumar Kashyap,"New Delhi, India",Kya likhu apne bare me... jo likhu vo Kam hi hai...,False,2022-06-16 06:39:43,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2463,2463,Nitesh,,Broad minded ex aapian kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do Kejriwal ko fansi do,False,2022-06-16 06:28:18,rt officialdmrc one friend alway get left behind delhimetro httpstcoezhvetjj,"RT @OfficialDMRC: That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for Android,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2464,2464,Roshan kumar,"Saharsa, Bihar","भोले तने तो सारी दुनिया🌍 पार तारी हे, कदे मेरे सर पे बी हाथ धर क कह दें। चाल बेटे आज तेरी बारी हे✍️॥ ""जय महाकाल"" ॐ नमः शिवाय।🕉️",False,2022-06-16 06:21:31,rt officialdmrc contribut toward sustain environ sinc begin delhi metro work continu toward,"RT @OfficialDMRC: Contribution towards a Sustainable Environment!

Since the beginning, Delhi Metro has been working continuously towards t…",,Twitter for Android,0.0,0.0,neutral,1,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2465,2465,Roshan kumar,"Saharsa, Bihar","भोले तने तो सारी दुनिया🌍 पार तारी हे, कदे मेरे सर पे बी हाथ धर क कह दें। चाल बेटे आज तेरी बारी हे✍️॥ ""जय महाकाल"" ॐ नमः शिवाय।🕉️",False,2022-06-16 06:21:24,rt officialdmrc contribut toward sustain environ dmrc environ conscious organ alway tri con,"RT @OfficialDMRC: Contribution towards a Sustainable Environment!

DMRC being an environment conscious organization has always tried to con…",,Twitter for Android,0.5,0.1,positive,2,"0.107*""gate"" + 0.075*""station"" + 0.070*""metro"" + 0.051*""close"" + 0.046*""secur""","0.023*""line"" + 0.019*""vihar"" + 0.019*""kindli"" + 0.018*""guy"" + 0.017*""long"""
2466,2466,Roshan kumar,"Saharsa, Bihar","भोले तने तो सारी दुनिया🌍 पार तारी हे, कदे मेरे सर पे बी हाथ धर क कह दें। चाल बेटे आज तेरी बारी हे✍️॥ ""जय महाकाल"" ॐ नमः शिवाय।🕉️",False,2022-06-16 06:20:56,rt officialdmrc crossov need delhimetro httpstcoblwqff,"RT @OfficialDMRC: The crossover we need! 🤩

#DelhiMetro https://t.co/bL25WQ53FF",['DelhiMetro'],Twitter for Android,0.0,0.0,neutral,1,"0.071*""metro"" + 0.057*""station"" + 0.053*""http"" + 0.025*""action"" + 0.021*""take""","0.019*""aarnavg"" + 0.019*""line"" + 0.016*""metro"" + 0.016*""video"" + 0.016*""mask"""
2467,2467,Roshan kumar,"Saharsa, Bihar","भोले तने तो सारी दुनिया🌍 पार तारी हे, कदे मेरे सर पे बी हाथ धर क कह दें। चाल बेटे आज तेरी बारी हे✍️॥ ""जय महाकाल"" ॐ नमः शिवाय।🕉️",False,2022-06-16 06:20:54,rt officialdmrc delhi metro made minor chang last train time facilit spectat cricket match betw,RT @OfficialDMRC: Delhi Metro has made minor changes in its last train timings to facilitate the spectators during T-20 Cricket match betwe…,,Twitter for Android,0.13333333333333333,-0.025,negative,0,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
2468,2468,Roshan kumar,"Saharsa, Bihar","भोले तने तो सारी दुनिया🌍 पार तारी हे, कदे मेरे सर पे बी हाथ धर क कह दें। चाल बेटे आज तेरी बारी हे✍️॥ ""जय महाकाल"" ॐ नमः शिवाय।🕉️",False,2022-06-16 06:20:50,rt officialdmrc occas plantat ceremoni also organis part dmrc md director plant sapl,"RT @OfficialDMRC: On the occasion, a plantation ceremony was also organised as part of which, DMRC’s MD and Directors planted saplings at t…",,Twitter for Android,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2469,2469,Delhi Metro Rail Corporation I कृपया मास्क पहनें😷,"New Delhi, India",दिल्ली मेट्रो का आधिकारिक ट्विटर अकाउंट। भारत का सबसे बड़ा मेट्रो नेटवर्क। Official Twitter account of the Delhi Metro. India's largest metro network.,True,2022-06-16 06:20:37,one friend alway get left behind delhimetro httpstcoezhvetjj,"That one friend who always gets left behind! 😅

#DelhiMetro https://t.co/E4zHvETJj8",['DelhiMetro'],Twitter for iPhone,0.35,-0.2,negative,0,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2470,2470,Roshan kumar,"Saharsa, Bihar","भोले तने तो सारी दुनिया🌍 पार तारी हे, कदे मेरे सर पे बी हाथ धर क कह दें। चाल बेटे आज तेरी बारी हे✍️॥ ""जय महाकाल"" ॐ नमः शिवाय।🕉️",False,2022-06-16 06:20:12,rt officialdmrc spot differ tell u comment section delhimetro httpstcozgdsrrvpj,"RT @OfficialDMRC: Spot the difference and tell us in the comment section below.

#DelhiMetro https://t.co/zgd3srrVpj",['DelhiMetro'],Twitter for Android,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2471,2471,Sudiep Shrivastava,DefCol Delhi-Bilaspur-India,Struggling...,False,2022-06-16 06:13:10,rt apkal naah cut tree get metro line run parallel road close hold breath metro,"RT @Apkal: naah. we cut trees to get more and more metro lines running on parallel roads, close to each other.
and hold your breath, metro…",,Twitter for Android,0.0,0.0,neutral,1,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
2472,2472,Shashank Bhalekar,"New Delhi, India",Traveller | Dancer | Cricket Fan | Rahul Dravid ❤️| Movie Making | Human Capital Consultant | Delhi School of Economics,False,2022-06-16 06:09:38,dear officialdmrc request kind increas number coach reserv woman least peak hour hard space stand anyon offic hour amp uncomfort woman stand crowd men delhimetro,"Dear @OfficialDMRC,

Request you to kindly increase the number of coaches reserved for women at least during peak hours.

There is hardly any space to stand for anyone during these office hours &amp; it's very uncomfortable for women to stand in between the crowd of men.

#delhimetro",,Twitter for Android,0.6138888888888889,0.002777777777777768,positive,2,"0.064*""metro"" + 0.048*""delhi"" + 0.044*""station"" + 0.024*""polio"" + 0.023*""puls""","0.036*""metro"" + 0.034*""station"" + 0.031*""gate"" + 0.028*""close"" + 0.026*""card"""
2473,2473,Mini Khan,,Bad choices make good stories.,False,2022-06-16 05:20:34,uncount cloud flash delhirain delhiweath delhi delhincr delhimetro tejranfam tejran tejasswibdaybash karankundraa bramhastra boycottbollywood boycottbrahmastra httpstcoirzssvxf,"Uncountable cloud flashes
😲😲😲😲😲😲😲😲😲😲😲😲😲
#DelhiRains 

#DelhiWeather #Delhi #DelhiNCR #delhimetro #TejRanFam #TejRan #TejasswiBdayBash #KaranKundraa #Bramhastra #BoycottBollywood #BoycottBrahmastra https://t.co/1Irz1sSVXF","['DelhiRains', 'DelhiWeather', 'Delhi', 'DelhiNCR', 'delhimetro', 'TejRanFam', 'TejRan']",Twitter Web App,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2474,2474,Aparna Kalra,Delhi,"Journalist. Writes/edits https://t.co/oLVv1cOlRa.
#FactCheck (er) FB/AFP 2019-20.
Ex-Reuters, Mint, Biz Std.
Delhi School of Economics alum.
aparnakalra@gmail.com",False,2022-06-16 04:37:18,naah cut tree get metro line run parallel road close hold breath metro expens lastmil connect issu woman board late even night delhimetro httpstcoigrvjm,"naah. we cut trees to get more and more metro lines running on parallel roads, close to each other.
and hold your breath, metro is expensive and has last-mile connectivity issues so women don’t board it late evening and night. #delhimetro https://t.co/8IgrvJ74m7",,Twitter Web App,0.3,-0.15,negative,0,"0.081*""metro"" + 0.047*""station"" + 0.034*""time"" + 0.031*""train"" + 0.025*""coach""","0.034*""http"" + 0.034*""delhimetro"" + 0.026*""leav"" + 0.026*""zhvetjj"" + 0.025*""friend"""
2475,2475,swarnalatha,Chennai / Delhi,"IAF 93-99. NAL 01-05.
Environment | Local governance | Anti-consumerism | Road Safety / Defensive Driving | நம் குப்பை நம் பொறுப்பு | മലയാളം | Abhor दिखावा 🙂",False,2022-06-16 04:32:39,rt adityab one good habit delhimetro promot hang bag front chennai crowd bus still,"RT @aditya____b: One good habit #DelhiMetro has promoted is to hang bags in the front.

Chennai, over and above the crowded buses, we still…",['DelhiMetro'],Twitter Web App,0.6000000000000001,0.7,positive,2,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2476,2476,Nidhi 🔆,,,False,2022-06-16 04:00:22,officialdmrc sushilgupta shameless repli delhimetro everi line everi coach condit arvindkejriw msisodia satyendarjain raghavchadha pmoindia ltgovdelhi,"@OfficialDMRC @sushil1967gupta Shameless Reply #DelhiMetro .... Every Line, every coach, same condition 

@ArvindKejriwal @msisodia @SatyendarJain @raghav_chadha @PMOIndia @LtGovDelhi",['DelhiMetro'],Twitter Web App,0.0,0.0,neutral,1,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
2477,2477,Aditya B,,,False,2022-06-16 03:46:47,one good habit delhimetro promot hang bag front chennai crowd bus still long way go httpstcozpdbbjsz,"One good habit #DelhiMetro has promoted is to hang bags in the front.

Chennai, over and above the crowded buses, we still have a long way to go. https://t.co/z9pdbb4JSz",['DelhiMetro'],Twitter for Android,0.5,0.32499999999999996,positive,2,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
2478,2478,Nidhi 🔆,,,False,2022-06-16 03:46:12,arvindkejriw msisodia satyendarjain cmodelhi delhipolic cpdelhi covid case delhi increas daili one wear mask officialdmrc staff listen complaint delhimetro superspread,"@ArvindKejriwal @msisodia @SatyendarJain @CMODelhi @DelhiPolice @CPDelhi 
More than 1300 covid cases in Delhi and Increasing daily...

No one Wearing Masks in @OfficialDMRC and their staff don't listen to complaints. #DelhiMetro is a SuperSpreader",,Twitter Web App,0.2,-0.3,negative,0,"0.057*""metro"" + 0.050*""line"" + 0.041*""delhi"" + 0.024*""peopl"" + 0.023*""hour""","0.021*""http"" + 0.021*""delhi"" + 0.019*""metro"" + 0.017*""inconveni"" + 0.016*""caus"""
2479,2479,Delhi Complaint,"Delhi, India","Tweet/Share more picture/video of grievance with time location and problem. 
#delhicomplaint
We Make Delhi green, clean and corruption free. 
#TeamDelhi",False,2022-06-16 03:28:34,rt mazymuskan mobil got stolen yesterday kashmer gate metro station around oneplus cover fou,RT @mazymuskan: My mobile got stolen yesterday at Kashmere Gate metro station at around 5:45. It was Oneplus 7T and had below cover. If fou…,,Twitter for Android,0.0,0.0,neutral,1,"0.106*""metro"" + 0.048*""gate"" + 0.047*""line"" + 0.040*""secur"" + 0.035*""updat""","0.031*""servic"" + 0.026*""line"" + 0.020*""dmrc"" + 0.019*""delay"" + 0.017*""yellow"""
2480,2480,Hsaka,,Frames with story,False,2022-06-16 02:12:48,frame mobilephotographi adobelightroom delhimetro photographi frame httpstcobkdrgtsrxq,"Frame 1

#mobilephotography 
#adobelightroom 
#delhimetro 
#photography 
#frame https://t.co/bKDrgTsRXq","['mobilephotography', 'adobelightroom', 'delhimetro', 'photography', 'frame']",Twitter for Android,0.0,0.0,neutral,1,"0.077*""http"" + 0.048*""card"" + 0.047*""delhimetro"" + 0.043*""bird"" + 0.037*""metro""","0.059*""gate"" + 0.053*""secur"" + 0.031*""reason"" + 0.030*""metro"" + 0.029*""updat"""
2481,2481,Indo-pacific,Japan,"#Economic, #Social & #Political Development of #ASIA-PACIFIC zone",False,2022-06-16 01:27:31,rt sahilinfra delhimetro phase silver line aeroc tughalakabad dcsangam vihar station eastend sarita vihar depot,"RT @Sahilinfra2: #Delhimetro Phase 4
Silver Line (Aerocity – Tughalakabad).
DC-07(Sangam Vihar Station’s east-end and Sarita Vihar Depot-6.…",['Delhimetro'],Twitter for Android,0.0,0.0,neutral,1,"0.059*""http"" + 0.054*""delhimetro"" + 0.044*""dmrc"" + 0.030*""line"" + 0.026*""tell""","0.036*""http"" + 0.033*""dmrc"" + 0.017*""station"" + 0.017*""updat"" + 0.016*""metro"""
